subregion,Time,Ag. Area (AC),Potential CUAW,Ag. Supply Requirement,Ag. Pumping,Ag. Diversion,Ag. Shortage,Ag. Re-use,Urban Area (AC),Urban Supply Requirement,Urban Pumping,Urban Diversion,Urban Shortage,Urban Re-use,Import,Export
20,10/31/1992 12:00 AM,213001.47,15633.60,19371.50,17363.82,2007.88,-0.20,0.00,28560.16,3100.02,0.00,4277.03,-1177.01,0.00,6284.91,0.00
20,11/30/1992 12:00 AM,213001.47,394.48,499.42,499.40,0.00,0.01,0.00,28560.16,1800.01,957.81,842.25,-0.04,0.00,842.25,0.00
20,12/31/1992 12:00 AM,213001.47,0.00,0.00,0.00,0.00,0.00,0.00,28560.16,1900.01,1749.61,150.40,0.00,0.00,150.40,0.00
20,01/31/1993 12:00 AM,213001.47,0.00,0.00,0.00,0.00,0.00,0.00,28560.16,1900.01,1773.11,126.90,0.00,0.00,126.90,0.00
20,02/28/1993 12:00 AM,213001.47,0.00,0.00,0.00,0.00,0.00,0.00,28560.16,1700.01,0.00,1721.15,-21.14,0.00,1721.15,0.00
20,03/31/1993 12:00 AM,213001.47,227.17,279.07,0.00,20898.41,-20619.35,0.00,28560.16,2000.01,0.00,6749.25,-4749.23,0.00,27647.66,0.00
20,04/30/1993 12:00 AM,213001.47,46249.63,57558.84,25505.48,32078.77,-25.41,0.00,28560.16,4200.03,0.00,9978.17,-5778.14,0.00,42056.94,0.00
20,05/31/1993 12:00 AM,213001.47,107253.67,132791.07,85658.59,47133.99,-1.50,6137.90,28560.16,4900.03,0.00,17397.64,-12497.61,0.00,64531.63,0.00
20,06/30/1993 12:00 AM,213001.47,102646.57,125371.51,69604.38,55768.14,-1.01,2674.40,28560.16,4700.03,0.00,20800.46,-16100.43,0.00,76568.60,0.00
20,07/31/1993 12:00 AM,213001.47,129164.96,156413.75,95381.56,61033.59,-1.40,2012.71,28560.16,5300.04,0.00,24522.89,-19222.85,0.00,85556.48,0.00
20,08/31/1993 12:00 AM,213001.47,106641.97,128959.34,86087.90,42872.67,-1.22,1251.96,28560.16,5000.03,0.00,16741.52,-11741.48,0.00,59614.18,0.00
20,09/30/1993 12:00 AM,213001.47,29755.09,36805.81,7880.95,28925.03,-0.17,0.00,28560.16,3900.03,0.00,9392.54,-5492.52,0.00,38317.58,0.00
20,10/31/1993 12:00 AM,213431.49,19581.95,24206.87,21126.95,3080.18,-0.26,0.00,29754.23,2900.02,0.00,7015.27,-4115.25,0.00,10095.45,0.00
20,11/30/1993 12:00 AM,213431.49,0.00,0.00,0.00,0.00,0.00,0.00,29754.23,1200.01,0.00,2132.87,-932.87,0.00,2132.87,0.00
20,12/31/1993 12:00 AM,213431.49,0.00,0.00,0.00,0.00,0.00,0.00,29754.23,1100.01,25.60,1074.43,-0.02,0.00,1074.43,0.00
20,01/31/1994 12:00 AM,213431.49,35.37,46.39,46.40,0.00,-0.01,0.00,29754.23,1200.01,210.20,989.83,-0.02,0.00,989.83,0.00
20,02/28/1994 12:00 AM,213431.49,0.00,0.00,0.00,0.00,0.00,0.00,29754.23,1200.01,0.00,4755.49,-3555.48,0.00,4755.49,0.00
20,03/31/1994 12:00 AM,213431.49,50859.60,62409.99,41295.79,21114.84,-0.64,0.00,29754.23,3400.02,0.00,7367.77,-3967.75,0.00,28482.61,0.00
20,04/30/1994 12:00 AM,213431.49,47020.09,58367.98,37249.06,21119.49,-0.56,0.00,29754.23,4100.03,0.00,7362.13,-3262.10,0.00,28481.62,0.00
20,05/31/1994 12:00 AM,213431.49,92739.13,114574.19,97467.07,17108.49,-1.37,4754.74,29754.23,5100.04,0.00,6872.39,-1772.35,0.00,23980.88,0.00
20,06/30/1994 12:00 AM,213431.49,109514.30,133672.74,98994.69,34679.40,-1.34,2785.73,29754.23,5800.04,0.00,14209.14,-8409.10,0.00,48888.54,0.00
20,07/31/1994 12:00 AM,213431.49,127854.58,154837.92,114522.19,40317.31,-1.58,1936.51,29754.23,6100.04,0.00,18035.90,-11935.86,0.00,58353.21,0.00
20,08/31/1994 12:00 AM,213431.49,105149.30,127176.22,98811.58,28365.98,-1.34,1108.57,29754.23,5600.04,0.00,12741.79,-7141.75,0.00,41107.76,0.00
20,09/30/1994 12:00 AM,213431.49,28313.47,34947.72,24030.57,10917.56,-0.40,0.00,29754.23,4000.03,0.00,5829.92,-1829.89,0.00,16747.48,0.00
20,10/31/1994 12:00 AM,207201.43,18910.95,23351.78,22228.65,1123.45,-0.32,0.00,30947.22,2900.02,0.00,3243.02,-343.00,0.00,4366.47,0.00
20,11/30/1994 12:00 AM,207201.43,0.00,0.00,0.00,0.00,0.00,0.00,30947.22,1100.01,492.80,607.24,-0.04,0.00,607.24,0.00
20,12/31/1994 12:00 AM,207201.43,0.00,0.00,0.00,0.00,0.00,0.00,30947.22,1100.01,744.71,355.32,-0.02,0.00,355.32,0.00
20,01/31/1995 12:00 AM,207201.43,0.00,0.00,0.00,0.00,0.00,0.00,30947.22,1100.01,847.11,252.86,0.04,0.00,252.86,0.00
20,02/28/1995 12:00 AM,207201.43,0.00,0.00,0.00,0.00,0.00,0.00,30947.22,1000.01,0.00,1278.41,-278.40,0.00,1278.41,0.00
20,03/31/1995 12:00 AM,207201.43,0.00,0.00,0.00,17039.94,-17039.94,2632.02,30947.22,1100.01,0.00,2245.68,-1145.67,0.00,19285.61,0.00
20,04/30/1995 12:00 AM,207201.43,17805.83,22085.95,0.00,36982.16,-14896.21,0.00,30947.22,3800.03,0.00,7472.11,-3672.09,0.00,44454.27,0.00
20,05/31/1995 12:00 AM,207201.43,95204.76,117539.96,66467.86,51073.07,-0.98,7103.08,30947.22,5200.04,0.00,12418.43,-7218.39,0.00,63491.50,0.00
20,06/30/1995 12:00 AM,207201.43,104321.25,127454.30,58085.60,69369.48,-0.78,2673.71,30947.22,5900.04,0.00,23475.72,-17575.68,0.00,92845.20,0.00
20,07/31/1995 12:00 AM,207201.43,123743.73,150126.03,69217.48,80909.51,-0.96,1954.59,30947.22,6300.04,0.00,26578.68,-20278.64,0.00,107488.19,0.00
20,08/31/1995 12:00 AM,207201.43,101142.47,122549.34,58679.71,63870.44,-0.81,1068.22,30947.22,5800.04,0.00,23257.64,-17457.60,0.00,87128.08,0.00
20,09/30/1995 12:00 AM,207201.43,32947.09,40637.24,413.50,40223.74,0.00,0.00,30947.22,4600.03,0.00,18305.69,-13705.65,0.00,58529.43,0.00
20,10/31/1995 12:00 AM,210901.45,25098.33,30984.89,27480.99,3504.26,-0.36,0.00,32140.25,3300.02,0.00,9082.34,-5782.32,0.00,12586.61,0.00
20,11/30/1995 12:00 AM,210901.45,203.39,257.49,257.50,0.00,-0.01,0.00,32140.25,1800.01,0.00,3981.87,-2181.86,0.00,3981.87,0.00
20,12/31/1995 12:00 AM,210901.45,0.00,0.00,0.00,0.00,0.00,0.00,32140.25,1200.01,0.00,1462.65,-262.64,0.00,1462.65,0.00
20,01/31/1996 12:00 AM,210901.45,0.00,0.00,0.00,0.00,0.00,0.00,32140.25,1200.01,344.60,855.41,0.00,0.00,855.41,0.00
20,02/29/1996 12:00 AM,210901.45,0.00,0.00,0.00,0.00,0.00,0.00,32140.25,1100.01,0.00,2155.43,-1055.43,0.00,2155.43,0.00
20,03/31/1996 12:00 AM,210901.45,6317.25,7757.07,0.00,22120.23,-14363.16,0.00,32140.25,1700.01,0.00,5759.42,-4059.41,0.00,27879.65,0.00
20,04/30/1996 12:00 AM,210901.45,59178.90,73393.92,41984.89,31409.62,-0.59,0.00,32140.25,4700.03,0.00,13168.55,-8468.52,0.00,44578.17,0.00
20,05/31/1996 12:00 AM,210901.45,109196.42,134786.92,78535.84,56252.10,-1.02,5017.19,32140.25,5900.04,0.00,20447.02,-14546.98,0.00,76699.12,0.00
20,06/30/1996 12:00 AM,210901.45,109530.01,133810.96,75496.02,58315.99,-1.06,2836.80,32140.25,6200.04,0.00,24733.45,-18533.41,0.00,83049.44,0.00
20,07/31/1996 12:00 AM,210901.45,125441.84,152192.60,91564.73,60629.07,-1.20,1966.58,32140.25,6600.05,0.00,26647.30,-20047.26,0.00,87276.37,0.00
20,08/31/1996 12:00 AM,210901.45,102921.57,124708.59,77663.64,47046.03,-1.08,1090.72,32140.25,6100.04,0.00,20093.58,-13993.54,0.00,67139.60,0.00
20,09/30/1996 12:00 AM,210901.45,33753.72,41621.26,13601.69,28019.80,-0.23,0.00,32140.25,4700.03,0.00,10609.85,-5909.82,0.00,38629.66,0.00
20,10/31/1996 12:00 AM,207801.43,5382.28,6631.61,4276.83,2354.78,0.01,0.00,33334.25,2000.01,0.00,7713.69,-5713.68,0.00,10068.47,0.00
20,11/30/1996 12:00 AM,207801.43,0.00,0.00,0.00,0.00,0.00,0.00,33334.25,1300.01,0.00,1392.15,-92.14,0.00,1392.15,0.00
20,12/31/1996 12:00 AM,207801.43,0.00,0.00,0.00,0.00,0.00,0.00,33334.25,1200.01,175.40,1024.61,0.00,0.00,1024.61,0.00
20,01/31/1997 12:00 AM,207801.43,0.00,0.00,0.00,0.00,0.00,0.00,33334.25,1200.01,511.00,689.02,-0.02,0.00,689.02,0.00
20,02/28/1997 12:00 AM,207801.43,0.00,0.00,0.00,0.00,0.00,0.00,33334.25,1100.01,0.00,1502.13,-402.12,0.00,1502.13,0.00
20,03/31/1997 12:00 AM,207801.43,5737.85,7058.22,0.00,43054.50,-35996.28,0.00,33334.25,3800.03,0.00,11751.02,-7951.00,0.00,54805.52,0.00
20,04/30/1997 12:00 AM,207801.43,65503.08,81039.49,43141.30,37898.75,-0.56,2363.02,33334.25,5400.04,0.00,14030.54,-8630.50,0.00,51929.29,0.00
20,05/31/1997 12:00 AM,207801.43,110559.01,136225.24,84979.49,51246.92,-1.17,8367.16,33334.25,6200.04,0.00,20876.60,-14676.56,0.00,72123.53,0.00
20,06/30/1997 12:00 AM,207801.43,107004.99,130894.30,73944.71,56950.56,-0.98,2633.02,33334.25,6500.04,0.00,22881.64,-16381.59,0.00,79832.20,0.00
20,07/31/1997 12:00 AM,207801.43,120283.51,146369.52,89316.02,57054.72,-1.23,1902.03,33334.25,6800.05,0.00,24605.61,-17805.56,0.00,81660.34,0.00
20,08/31/1997 12:00 AM,207801.43,96592.21,117420.88,72650.20,44771.68,-1.00,723.46,33334.25,6200.04,0.00,17980.44,-11780.40,0.00,62752.12,0.00
20,09/30/1997 12:00 AM,207801.43,36722.15,45199.99,14015.00,31185.19,-0.20,0.00,33334.25,4900.03,0.00,10220.69,-5320.66,0.00,41405.88,0.00
20,10/31/1997 12:00 AM,208601.44,21542.33,26522.75,21962.35,4560.75,-0.35,0.00,34527.24,3300.02,0.00,6570.65,-3270.62,0.00,11131.40,0.00
20,11/30/1997 12:00 AM,208601.44,0.00,0.00,0.00,0.00,0.00,0.00,34527.24,1200.01,0.00,2059.55,-859.55,0.00,2059.55,0.00
20,12/31/1997 12:00 AM,208601.44,0.00,0.00,0.00,0.00,0.00,0.00,34527.24,1200.01,443.30,756.71,0.00,0.00,756.71,0.00
20,01/31/1998 12:00 AM,208601.44,0.00,0.00,0.00,0.00,0.00,0.00,34527.24,1200.01,497.80,702.18,0.02,0.00,702.18,0.00
20,02/28/1998 12:00 AM,208601.44,0.00,0.00,0.00,0.00,0.00,0.00,34527.24,1100.01,350.80,749.19,0.02,0.00,749.19,0.00
20,03/31/1998 12:00 AM,208601.44,0.00,0.00,0.00,18599.41,-18599.41,4470.09,34527.24,1200.01,104.90,1095.11,0.00,0.00,19694.52,0.00
20,04/30/1998 12:00 AM,208601.44,582.42,720.30,0.00,22573.48,-21853.18,0.00,34527.24,4400.03,3070.92,1329.17,-0.06,0.00,23902.65,0.00
20,05/31/1998 12:00 AM,208601.44,83989.02,103453.99,73282.81,30172.17,-0.99,5471.44,34527.24,5400.04,3623.43,1776.61,0.00,0.00,31948.78,0.00
20,06/30/1998 12:00 AM,208601.44,88902.89,108933.03,59186.11,49747.72,-0.80,1939.27,34527.24,6200.04,0.00,6354.44,-154.40,0.00,56102.17,0.00
20,07/31/1998 12:00 AM,208601.44,116405.56,142065.02,69613.18,72452.78,-0.94,1796.06,34527.24,7000.05,0.00,26810.87,-19810.82,0.00,99263.65,0.00
20,08/31/1998 12:00 AM,208601.44,92662.51,112973.79,50910.75,62063.77,-0.73,580.84,34527.24,6400.04,0.00,20408.48,-14008.44,0.00,82472.25,0.00
20,09/30/1998 12:00 AM,208601.44,36467.80,44871.79,3199.12,41672.66,0.01,0.00,34527.24,5000.03,0.00,11515.08,-6515.05,0.00,53187.74,0.00
20,10/31/1998 12:00 AM,211201.45,19978.88,24660.48,21734.05,2926.73,-0.30,0.00,35721.25,3300.02,0.00,6997.41,-3697.39,0.00,9924.14,0.00
20,11/30/1998 12:00 AM,211201.45,0.00,0.00,0.00,0.00,0.00,0.00,35721.25,1600.01,0.00,2186.46,-586.44,0.00,2186.46,0.00
20,12/31/1998 12:00 AM,211201.45,0.00,0.00,0.00,0.00,0.00,0.00,35721.25,1300.01,0.00,1326.35,-26.34,0.00,1326.35,0.00
20,01/31/1999 12:00 AM,211201.45,0.00,0.00,0.00,0.00,0.00,0.00,35721.25,1300.01,241.60,1058.45,-0.04,0.00,1058.45,0.00
20,02/28/1999 12:00 AM,211201.45,0.00,0.00,0.00,0.00,0.00,0.00,35721.25,1200.01,0.00,2336.86,-1136.85,0.00,2336.86,0.00
20,03/31/1999 12:00 AM,211201.45,28127.71,34751.47,19325.23,15426.35,-0.11,0.00,35721.25,3700.03,0.00,8215.66,-4515.63,0.00,23642.00,0.00
20,04/30/1999 12:00 AM,211201.45,58803.07,72902.11,56618.39,16285.16,-1.44,1169.97,35721.25,4900.03,0.00,9788.29,-4888.25,0.00,26073.45,0.00
20,05/31/1999 12:00 AM,211201.45,113476.59,140081.80,114748.69,25334.70,-1.59,8331.68,35721.25,6600.05,0.00,15322.11,-8722.06,0.00,40656.80,0.00
20,06/30/1999 12:00 AM,211201.45,107998.36,132624.75,98541.48,34084.65,-1.38,2667.14,35721.25,6900.05,0.00,20271.24,-13371.19,0.00,54355.89,0.00
20,07/31/1999 12:00 AM,211201.45,118107.55,144462.35,99879.69,44584.09,-1.43,1847.71,35721.25,7300.05,0.00,23396.76,-16096.71,0.00,67980.85,0.00
20,08/31/1999 12:00 AM,211201.45,94101.57,114988.81,83805.88,31184.11,-1.17,636.95,35721.25,6700.05,0.00,16559.15,-9859.11,0.00,47743.26,0.00
20,09/30/1999 12:00 AM,211201.45,37240.70,45928.87,27777.99,18151.24,-0.36,0.00,35721.25,5200.04,0.00,9342.72,-4142.69,0.00,27493.96,0.00
20,10/31/1999 12:00 AM,211201.46,26971.77,33292.00,29531.50,3760.95,-0.45,0.00,36914.27,3700.03,0.00,7337.69,-3637.67,0.00,11098.64,0.00
20,11/30/1999 12:00 AM,211201.46,0.00,0.00,0.00,0.00,0.00,0.00,36914.27,1900.01,0.00,2121.59,-221.58,0.00,2121.59,0.00
20,12/31/1999 12:00 AM,211201.46,0.00,0.00,0.00,0.00,0.00,0.00,36914.27,1300.01,981.31,318.66,0.04,0.00,318.66,0.00
20,01/31/2000 12:00 AM,211201.46,14349.05,18810.53,18810.93,0.00,-0.40,0.00,36914.27,1300.01,950.31,349.68,0.02,0.00,349.68,0.00
20,02/29/2000 12:00 AM,211201.46,0.00,0.00,0.00,0.00,0.00,0.00,36914.27,1200.01,0.00,1444.79,-244.78,0.00,1444.79,0.00
20,03/31/2000 12:00 AM,211201.46,4204.47,5194.57,0.00,13292.28,-8097.71,0.00,36914.27,2000.01,0.00,5396.58,-3396.56,0.00,18688.86,0.00
20,04/30/2000 12:00 AM,211201.46,59510.01,73778.56,48349.53,25429.65,-0.62,142.42,36914.27,5300.04,0.00,11660.78,-6360.74,0.00,37090.43,0.00
20,05/31/2000 12:00 AM,211201.46,112055.47,138327.49,97474.87,40854.01,-1.40,8229.01,36914.27,6600.05,0.00,18005.82,-11405.78,0.00,58859.84,0.00
20,06/30/2000 12:00 AM,211201.46,105047.90,129001.51,87223.10,41779.58,-1.17,2556.58,36914.27,7000.05,0.00,23295.24,-16295.19,0.00,65074.82,0.00
20,07/31/2000 12:00 AM,211201.46,117938.00,144254.96,101656.60,42599.78,-1.43,1840.34,36914.27,7500.05,0.00,24515.37,-17015.32,0.00,67115.15,0.00
20,08/31/2000 12:00 AM,211201.46,93679.71,114473.32,80938.16,33536.33,-1.17,621.50,36914.27,6900.05,0.00,18419.43,-11519.38,0.00,51955.76,0.00
20,09/30/2000 12:00 AM,211201.46,40049.38,49392.81,29256.30,20136.86,-0.35,0.00,36914.27,5400.04,0.00,10701.97,-5301.94,0.00,30838.83,0.00
20,10/31/2000 12:00 AM,206001.42,13758.69,16990.28,14334.40,2656.10,-0.22,0.00,38107.25,2900.02,0.00,6527.41,-3627.39,0.00,9183.50,0.00
20,11/30/2000 12:00 AM,206001.42,0.00,0.00,0.00,0.00,0.00,0.00,38107.25,2200.02,64.30,2135.69,0.02,0.00,2135.69,0.00
20,12/31/2000 12:00 AM,206001.42,0.00,0.00,0.00,0.00,0.00,0.00,38107.25,1400.01,0.00,1495.55,-95.54,0.00,1495.55,0.00
20,01/31/2001 12:00 AM,206001.42,266.13,348.92,348.90,0.00,0.02,0.00,38107.25,1400.01,75.50,1324.47,0.04,0.00,1324.47,0.00
20,02/28/2001 12:00 AM,206001.42,0.00,0.00,0.00,0.00,0.00,0.00,38107.25,1200.01,0.00,1851.81,-651.80,0.00,1851.81,0.00
20,03/31/2001 12:00 AM,206001.42,31602.43,39096.53,30871.31,8225.61,-0.39,0.00,38107.25,3400.02,0.00,4750.79,-1350.77,0.00,12976.40,0.00
20,04/30/2001 12:00 AM,206001.42,54335.35,67406.07,52506.86,14900.02,-0.81,877.64,38107.25,5200.04,0.00,8262.66,-3062.62,0.00,23162.68,0.00
20,05/31/2001 12:00 AM,206001.42,110984.92,137114.35,112331.08,24784.85,-1.58,8049.95,38107.25,7100.05,0.00,14728.02,-7627.97,0.00,39512.87,0.00
20,06/30/2001 12:00 AM,206001.42,105815.12,130123.14,95972.86,34151.64,-1.36,2683.50,38107.25,7400.05,0.00,19342.51,-11942.46,0.00,53494.15,0.00
20,07/31/2001 12:00 AM,206001.42,114460.39,140241.28,101969.61,38273.09,-1.42,1848.05,38107.25,7700.05,0.00,18400.63,-10700.57,0.00,56673.72,0.00
20,08/31/2001 12:00 AM,206001.42,90866.83,111224.19,81398.56,29826.78,-1.15,582.20,38107.25,7200.05,0.00,12107.28,-4907.23,0.00,41934.06,0.00
20,09/30/2001 12:00 AM,206001.42,39804.75,49128.54,28384.80,20744.15,-0.41,0.00,38107.25,5600.04,0.00,7625.33,-2025.29,0.00,28369.49,0.00
21,10/31/1961 12:00 AM,329061.29,32831.83,42006.99,38761.97,3245.33,-0.30,0.00,22075.12,3500.02,3328.92,171.08,0.02,0.00,0.00,122.20
21,11/30/1961 12:00 AM,329061.29,188.29,243.96,244.00,0.00,-0.04,0.00,22075.12,2100.01,2100.01,0.00,0.00,0.00,0.00,0.00
21,12/31/1961 12:00 AM,329061.29,0.00,0.00,0.00,0.00,0.00,0.00,22075.12,2200.02,2200.02,0.00,0.00,0.00,0.00,197.40
21,01/31/1962 12:00 AM,329061.29,31365.13,39607.43,39612.37,0.00,-4.94,0.00,22075.12,2200.02,2200.02,0.00,0.00,0.00,0.00,338.40
21,02/28/1962 12:00 AM,329061.29,0.00,0.00,0.00,0.00,0.00,0.00,22075.12,2000.01,2000.01,0.00,0.00,0.00,0.00,850.71
21,03/31/1962 12:00 AM,329061.29,129588.83,163688.61,151089.15,12604.53,-5.06,0.00,22075.12,2900.02,2439.42,460.60,0.00,0.00,2604.02,19737.72
21,04/30/1962 12:00 AM,329061.29,90400.07,116472.73,96384.67,20089.48,-1.41,0.00,22075.12,4600.03,3893.13,706.88,0.02,0.00,4743.03,48089.33
21,05/31/1962 12:00 AM,329061.29,216359.34,276721.53,264859.93,11865.18,-3.59,1500.90,22075.12,5100.04,4587.73,512.30,0.00,0.00,744.01,46706.82
21,06/30/1962 12:00 AM,329061.29,236282.05,300117.67,280033.14,20088.36,-3.83,1414.13,22075.12,5300.04,4375.13,924.97,-0.06,0.00,0.00,60273.92
21,07/31/1962 12:00 AM,329061.29,192774.43,244117.45,223688.25,20432.20,-3.00,0.00,22075.12,5600.04,4659.13,940.95,-0.04,0.00,0.00,63024.44
21,08/31/1962 12:00 AM,329061.29,152210.93,192450.45,175210.71,17242.10,-2.37,0.00,22075.12,5200.04,4406.73,793.37,-0.06,0.00,0.00,15192.78
21,09/30/1962 12:00 AM,329061.29,11.54,14.77,0.00,11844.21,-11829.44,0.00,22075.12,4300.03,3744.53,555.54,-0.04,0.00,0.00,9210.56
21,10/31/1962 12:00 AM,332492.32,24967.97,31932.62,25692.18,6240.67,-0.23,0.00,22265.15,3400.02,3082.32,317.72,-0.02,0.00,0.00,446.50
21,11/30/1962 12:00 AM,332492.32,2634.01,3410.89,3410.92,0.00,-0.03,0.00,22265.15,2600.02,2600.02,0.00,0.00,0.00,0.00,89.30
21,12/31/1962 12:00 AM,332492.32,0.00,0.00,0.00,0.00,0.00,0.00,22265.15,2200.02,2200.02,0.00,0.00,0.00,0.00,361.90
21,01/31/1963 12:00 AM,332492.32,41210.88,52036.12,52041.06,0.00,-4.94,0.00,22265.15,2200.02,2200.02,0.00,0.00,0.00,0.00,235.00
21,02/28/1963 12:00 AM,332492.32,551.88,699.00,699.00,0.00,-0.01,0.00,22265.15,2000.01,2000.01,0.00,0.00,0.00,0.00,559.30
21,03/31/1963 12:00 AM,332492.32,196010.66,247529.32,233482.62,14052.04,-5.33,0.00,22265.15,3500.02,2853.32,646.72,-0.02,0.00,0.00,6989.05
21,04/30/1963 12:00 AM,332492.32,63228.67,81438.76,65822.56,15617.13,-0.93,0.00,22265.15,3600.02,3052.02,548.02,-0.02,0.00,3720.03,15261.61
21,05/31/1963 12:00 AM,332492.32,206866.16,264503.61,245053.40,19453.57,-3.37,1232.49,22265.15,5000.03,4357.13,642.96,-0.06,0.00,5487.04,25018.17
21,06/30/1963 12:00 AM,332492.32,229847.56,291885.40,262600.32,29288.74,-3.66,1383.93,22265.15,5300.04,4208.73,1091.35,-0.04,0.00,5580.04,34100.24
21,07/31/1963 12:00 AM,332492.32,194338.18,246056.75,208297.94,37761.64,-2.83,0.00,22265.15,5600.04,3862.03,1738.07,-0.06,0.00,0.00,52925.87
21,08/31/1963 12:00 AM,332492.32,152108.41,192284.96,158836.30,33450.87,-2.21,0.00,22265.15,5300.04,3760.33,1539.73,-0.02,0.00,0.00,55746.87
21,09/30/1963 12:00 AM,332492.32,0.00,0.00,0.00,23708.70,-23708.70,0.00,22265.15,4200.03,3108.72,1091.35,-0.04,0.00,0.00,26959.19
21,10/31/1963 12:00 AM,335889.32,1497.19,1914.07,0.00,10655.27,-8741.20,0.00,22455.10,3200.02,2882.32,317.72,-0.02,0.00,4185.03,1551.01
21,11/30/1963 12:00 AM,335889.32,0.00,0.00,0.00,0.00,0.00,0.00,22455.10,2200.02,2200.02,0.00,0.00,0.00,0.00,554.60
21,12/31/1963 12:00 AM,335889.32,0.00,0.00,0.00,0.00,0.00,0.00,22455.10,2200.02,2200.02,0.00,0.00,0.00,0.00,535.80
21,01/31/1964 12:00 AM,335889.32,58494.49,73853.48,73854.61,0.00,-1.13,0.00,22455.10,2200.02,2200.02,0.00,0.00,0.00,0.00,361.90
21,02/29/1964 12:00 AM,335889.32,17919.13,22693.68,22694.06,0.00,-0.38,0.00,22455.10,2000.01,2000.01,0.00,0.00,0.00,0.00,432.40
21,03/31/1964 12:00 AM,335889.32,192704.92,243297.54,230794.20,12504.99,-1.65,0.00,22455.10,3800.03,3216.32,583.74,-0.04,0.00,0.00,10478.07
21,04/30/1964 12:00 AM,335889.32,79793.14,102742.16,90500.03,12242.74,-0.61,172.99,22455.10,4500.03,3936.03,564.00,0.00,0.00,0.00,10140.07
21,05/31/1964 12:00 AM,335889.32,218862.89,279764.71,268302.56,11465.92,-3.76,2160.55,22455.10,5100.04,4571.83,528.28,-0.08,0.00,0.00,11507.08
21,06/30/1964 12:00 AM,335889.32,240693.96,305599.00,285602.88,20000.12,-3.99,1426.89,22455.10,5500.04,4579.83,920.27,-0.06,0.00,0.00,38409.06
21,07/31/1964 12:00 AM,335889.32,195880.17,247969.06,225384.16,22588.04,-3.14,0.00,22455.10,5600.04,4560.43,1039.65,-0.04,0.00,0.00,28578.23
21,08/31/1964 12:00 AM,335889.32,151346.77,191287.42,175802.62,15486.02,-1.22,0.00,22455.10,5200.04,4437.73,762.35,-0.04,0.00,0.00,10055.57
21,09/30/1964 12:00 AM,335889.32,0.00,0.00,0.00,6330.16,-6330.16,0.00,22455.10,4500.03,4182.33,317.72,-0.02,0.00,0.00,2450.52
21,10/31/1964 12:00 AM,339307.38,12223.80,15621.28,12335.09,3286.27,-0.08,0.00,22836.14,3100.02,2928.92,171.08,0.02,0.00,0.00,192.70
21,11/30/1964 12:00 AM,339307.38,360.34,466.13,466.20,0.00,-0.08,0.00,22836.14,2200.02,2200.02,0.00,0.00,0.00,0.00,0.00
21,12/31/1964 12:00 AM,339307.38,0.00,0.00,0.00,0.00,0.00,0.00,22836.14,2200.02,2200.02,0.00,0.00,0.00,0.00,347.80
21,01/31/1965 12:00 AM,339307.38,30213.09,38143.01,38146.76,0.00,-3.75,0.00,22836.14,2200.02,2200.02,0.00,0.00,0.00,0.00,911.81
21,02/28/1965 12:00 AM,339307.38,15744.28,19937.49,19939.94,0.00,-2.45,0.00,22836.14,2000.01,2000.01,0.00,0.00,0.00,0.00,667.40
21,03/31/1965 12:00 AM,339307.38,185174.57,233735.73,215347.19,18430.45,-41.91,0.00,22836.14,3700.03,2894.42,805.59,0.02,0.00,930.01,15125.60
21,04/30/1965 12:00 AM,339307.38,43008.96,55362.58,38121.06,17242.10,-0.58,0.00,22836.14,4100.03,3306.72,793.37,-0.06,0.00,0.00,13773.60
21,05/31/1965 12:00 AM,339307.38,227751.80,291049.85,275621.71,15431.95,-3.80,1141.01,22836.14,5300.04,4589.43,710.64,-0.04,0.00,0.00,31108.74
21,06/30/1965 12:00 AM,339307.38,242912.04,308357.41,284997.37,23363.96,-3.92,1433.08,22836.14,5500.04,4424.73,1075.37,-0.06,0.00,0.00,43466.57
21,07/31/1965 12:00 AM,339307.38,190626.80,241281.42,215591.79,25692.60,-2.97,0.00,22836.14,5600.04,4417.53,1182.53,-0.02,0.00,0.00,45710.91
21,08/31/1965 12:00 AM,339307.38,154724.32,195522.08,176126.52,19397.93,-2.37,0.00,22836.14,5300.04,4407.03,893.01,0.00,0.00,0.00,35083.87
21,09/30/1965 12:00 AM,339307.38,0.00,0.00,0.00,21208.13,-21208.13,0.00,22836.14,4500.03,3523.42,976.67,-0.06,0.00,0.00,14178.60
21,10/31/1965 12:00 AM,342736.34,29227.72,37337.06,30867.21,6470.24,-0.40,0.00,23026.15,3600.02,3282.32,317.72,-0.02,0.00,0.00,347.80
21,11/30/1965 12:00 AM,342736.34,0.00,0.00,0.00,0.00,0.00,0.00,23026.15,2200.02,2200.02,0.00,0.00,0.00,0.00,399.50
21,12/31/1965 12:00 AM,342736.34,0.00,0.00,0.00,0.00,0.00,0.00,23026.15,2300.02,2300.02,0.00,0.00,0.00,0.00,277.30
21,01/31/1966 12:00 AM,342736.34,194.95,246.10,246.20,0.00,-0.10,0.00,23026.15,2300.02,2300.02,0.00,0.00,0.00,0.00,324.30
21,02/28/1966 12:00 AM,342736.34,5124.47,6488.69,6488.84,0.00,-0.15,0.00,23026.15,2100.01,2100.01,0.00,0.00,0.00,0.00,211.50
