subregion,Time,Ag. Area (AC),Potential CUAW,Ag. Supply Requirement,Ag. Pumping,Ag. Diversion,Ag. Shortage,Ag. Re-use,Urban Area (AC),Urban Supply Requirement,Urban Pumping,Urban Diversion,Urban Shortage,Urban Re-use,Import,Export
20,04/30/2008 12:00 AM,199460.17,69190.40,85834.61,65385.45,20451.11,-1.95,3601.10,47968.54,5600.04,0.00,9510.99,-3910.95,0.00,29962.10,0.00
20,05/31/2008 12:00 AM,199460.17,105050.35,129782.60,105446.13,24339.26,-2.79,7705.17,47968.54,7700.05,0.00,12109.16,-4409.11,0.00,36448.42,0.00
20,06/30/2008 12:00 AM,199460.17,102457.09,125993.72,95220.76,30775.71,-2.76,2595.07,47968.54,8700.06,0.00,14657.52,-5957.46,0.00,45433.23,0.00
20,07/31/2008 12:00 AM,199460.17,111179.90,136221.91,103738.22,32486.53,-2.84,1800.15,47968.54,9100.06,0.00,15552.41,-6452.34,0.00,48038.94,0.00
20,08/31/2008 12:00 AM,199460.17,87984.21,107695.78,80449.56,27248.56,-2.33,563.43,47968.54,8300.06,0.00,12346.99,-4046.93,0.00,39595.54,0.00
20,09/30/2008 12:00 AM,199460.17,38543.65,47572.05,12412.49,35159.91,-0.35,0.00,47968.54,6500.04,0.00,8546.54,-2046.49,0.00,43706.45,0.00
20,10/31/2008 12:00 AM,199462.38,24739.92,30550.74,27536.49,3015.08,-0.83,0.00,48802.50,4500.03,0.00,6411.78,-1911.75,0.00,9426.87,0.00
20,11/30/2008 12:00 AM,199462.38,0.00,0.00,0.00,0.00,0.00,0.00,48802.50,1600.01,0.00,3355.82,-1755.81,0.00,3355.82,0.00
20,12/31/2008 12:00 AM,199462.38,0.00,0.00,0.00,0.00,0.00,0.00,48802.50,1600.01,305.60,1294.39,0.02,0.00,1294.39,0.00
20,01/31/2009 12:00 AM,199462.38,0.00,0.00,0.00,0.00,0.00,0.00,48802.50,1600.01,0.00,1702.35,-102.34,0.00,1702.35,0.00
20,02/28/2009 12:00 AM,199462.38,0.00,0.00,0.00,0.00,0.00,0.00,48802.50,1700.01,0.00,5776.34,-4076.33,0.00,5776.34,0.00
20,03/31/2009 12:00 AM,199462.38,52445.99,64882.88,54854.28,10030.15,-1.55,0.00,48802.50,5300.04,2509.22,2790.88,-0.06,0.00,12821.03,0.00
20,04/30/2009 12:00 AM,199462.38,66039.65,81925.92,66323.46,15604.46,-1.99,3605.63,48802.50,5700.04,0.00,7113.03,-1412.99,0.00,22717.49,0.00
20,05/31/2009 12:00 AM,199462.38,102113.64,126154.50,96437.07,29720.19,-2.76,7593.71,48802.50,7900.05,0.00,16935.16,-9035.10,0.00,46655.34,0.00
20,06/30/2009 12:00 AM,199462.38,100492.26,123577.51,95035.36,28544.93,-2.77,2522.30,48802.50,8900.06,0.00,19696.90,-10796.83,0.00,48241.82,0.00
20,07/31/2009 12:00 AM,199462.38,111179.90,136221.91,99188.09,37036.58,-2.75,1800.14,48802.50,9200.06,0.00,23411.80,-14211.74,0.00,60448.38,0.00
20,08/31/2009 12:00 AM,199462.38,87984.21,107695.78,80800.56,26897.59,-2.37,563.43,48802.50,8400.06,0.00,18060.34,-9660.29,0.00,44957.93,0.00
20,09/30/2009 12:00 AM,199462.38,37216.34,45933.82,26678.08,19256.53,-0.79,0.00,48802.50,6600.05,0.00,12167.44,-5567.40,0.00,31423.98,0.00
21,10/31/1972 12:00 AM,366094.47,175.10,223.21,0.00,8607.90,-8384.69,0.00,27604.20,4000.03,3789.53,210.56,-0.06,0.00,4778.37,215.26
21,11/30/1972 12:00 AM,366094.47,146.53,189.02,189.02,0.00,0.00,0.00,27604.20,2500.02,2500.02,0.00,0.00,0.00,0.00,121.26
21,12/31/1972 12:00 AM,366094.47,0.00,0.00,0.00,0.00,0.00,0.00,27604.20,2600.02,2600.02,0.00,0.00,0.00,0.00,0.00
21,01/31/1973 12:00 AM,366094.47,407.30,514.30,514.30,0.00,0.00,0.00,27604.20,2600.02,2600.02,0.00,0.00,0.00,0.00,128.78
21,02/28/1973 12:00 AM,366094.47,682.02,863.74,863.74,0.00,0.00,0.00,27604.20,2300.02,2300.02,0.00,0.00,0.00,0.00,464.36
21,03/31/1973 12:00 AM,366094.47,81008.15,102103.92,67782.09,34321.83,0.00,0.00,27604.20,2800.02,2173.02,626.98,0.02,0.00,21166.02,22895.18
21,04/30/1973 12:00 AM,366094.47,93198.89,119827.27,55282.78,64544.49,0.00,0.00,27604.20,5600.04,4894.13,705.94,-0.04,0.00,48375.21,40268.92
21,05/31/1973 12:00 AM,366094.47,250135.10,319352.17,236976.25,82375.92,0.00,53.65,27604.20,6300.04,5310.24,989.83,-0.02,0.00,59683.16,43771.98
21,06/30/1973 12:00 AM,366094.47,256401.53,325132.57,232721.31,92417.70,-6.44,1445.91,27604.20,6500.04,5147.44,1352.67,-0.06,0.00,59399.51,54887.48
21,07/31/1973 12:00 AM,366094.47,210857.62,266574.41,178079.33,88499.88,-4.81,0.00,27604.20,6800.05,5329.94,1470.17,-0.06,0.00,51854.37,60532.06
21,08/31/1973 12:00 AM,366094.47,170014.09,214547.38,145890.71,68660.72,-4.05,0.00,27604.20,6400.04,5112.24,1287.81,0.00,0.00,39733.59,26014.16
21,09/30/1973 12:00 AM,366094.47,0.00,0.00,0.00,35586.81,-35586.81,0.00,27604.20,5300.04,4521.73,778.33,-0.02,0.00,20112.32,13371.37
21,10/31/1973 12:00 AM,369128.54,0.00,0.00,0.00,15260.91,-15260.91,0.00,28757.23,4100.03,3751.33,348.74,-0.04,0.00,8565.36,449.32
21,11/30/1973 12:00 AM,369128.54,474.20,611.77,611.77,0.00,0.00,0.00,28757.23,2800.02,2800.02,0.00,0.00,0.00,0.00,412.66
21,12/31/1973 12:00 AM,369128.54,0.00,0.00,0.00,0.00,0.00,0.00,28757.23,2600.02,2600.02,0.00,0.00,0.00,0.00,412.66
21,01/31/1974 12:00 AM,369128.54,573.01,724.13,724.13,0.00,0.00,0.00,28757.23,2600.02,2600.02,0.00,0.00,0.00,0.00,513.24
21,02/28/1974 12:00 AM,369128.54,1147.73,1454.72,1454.72,0.00,0.00,0.00,28757.23,2400.02,2400.02,0.00,0.00,0.00,0.00,536.74
21,03/31/1974 12:00 AM,369128.54,150646.70,189890.81,134696.04,55194.77,0.00,0.00,28757.23,4100.03,3148.72,951.29,0.02,0.00,34878.03,14794.16
21,04/30/1974 12:00 AM,369128.54,72157.97,92851.97,33119.62,59732.35,0.00,0.00,28757.23,5600.04,4871.53,728.51,0.00,0.00,43873.98,29561.06
21,05/31/1974 12:00 AM,369128.54,251393.03,321241.54,245943.20,75298.34,0.00,194.10,28757.23,6500.04,5667.24,832.85,-0.04,0.00,56602.05,41054.79
21,06/30/1974 12:00 AM,369128.54,254194.65,322398.31,224684.15,97720.53,-6.37,1411.39,28757.23,6700.05,5409.44,1290.63,-0.02,0.00,67671.92,34469.62
21,07/31/1974 12:00 AM,369128.54,209736.35,265123.37,164241.54,100886.31,-4.47,0.00,28757.23,7000.05,5509.24,1490.85,-0.04,0.00,63793.79,28087.27
21,08/31/1974 12:00 AM,369128.54,176067.17,222143.04,136035.94,86110.72,-3.62,0.00,28757.23,6600.05,5225.84,1374.29,-0.08,0.00,52426.32,25047.47
21,09/30/1974 12:00 AM,369128.54,0.00,0.00,0.00,38281.48,-38281.48,0.00,28757.23,5400.04,4660.33,739.79,-0.08,0.00,16403.45,21113.23
21,10/31/1974 12:00 AM,372165.60,834.33,1063.69,0.00,9009.62,-7945.93,0.00,29909.18,3700.03,3437.82,262.26,-0.06,0.00,2704.46,1011.45
21,11/30/1974 12:00 AM,372165.60,593.59,765.89,765.89,0.00,0.00,0.00,29909.18,3000.02,3000.02,0.00,0.00,0.00,0.00,956.93
21,12/31/1974 12:00 AM,372165.60,0.00,0.00,0.00,0.00,0.00,0.00,29909.18,2700.02,2700.02,0.00,0.00,0.00,0.00,326.18
21,01/31/1975 12:00 AM,372165.60,45024.98,56954.42,56954.42,0.00,0.00,0.00,29909.18,2700.02,2700.02,0.00,0.00,0.00,0.00,329.00
21,02/28/1975 12:00 AM,372165.60,0.00,0.00,0.00,0.00,0.00,0.00,29909.18,2400.02,2400.02,0.00,0.00,0.00,0.00,579.04
21,03/31/1975 12:00 AM,372165.60,227492.13,286775.53,233097.72,53677.81,0.00,54.51,29909.18,4700.03,3817.43,882.67,-0.06,0.00,35087.28,17681.76
21,04/30/1975 12:00 AM,372165.60,53923.25,69449.75,20726.94,48723.28,-0.47,0.00,29909.18,5600.04,4916.73,683.38,-0.08,0.00,34222.38,13785.68
21,05/31/1975 12:00 AM,372165.60,253310.77,323997.43,246959.71,77044.49,-6.77,2228.34,29909.18,6800.05,5811.24,988.89,-0.08,0.00,57680.86,17180.06
21,06/30/1975 12:00 AM,372165.60,251638.83,319221.19,221157.63,98069.63,-6.07,1369.50,29909.18,7000.05,5751.74,1248.33,-0.02,0.00,70902.76,20922.82
21,07/31/1975 12:00 AM,372165.60,215959.25,272956.23,172691.60,100269.38,-4.75,0.00,29909.18,7200.05,5829.54,1370.53,-0.02,0.00,65914.21,23521.84
21,08/31/1975 12:00 AM,372165.60,179977.00,227033.86,141300.58,85737.26,-3.99,0.00,29909.18,6800.05,5494.44,1305.67,-0.06,0.00,47944.62,19783.76
21,09/30/1975 12:00 AM,372165.60,0.00,0.00,0.00,42401.52,-42401.52,0.00,29909.18,5400.04,4684.73,715.34,-0.04,0.00,25038.56,9257.06
21,10/31/1975 12:00 AM,375199.59,1148.54,1464.35,0.00,17862.24,-16397.89,0.00,31062.22,4300.03,3968.23,331.82,-0.02,0.00,11545.10,331.82
21,11/30/1975 12:00 AM,375199.59,26524.74,34228.82,34228.82,0.00,0.00,0.00,31062.22,3300.02,3300.02,0.00,0.00,0.00,0.00,358.14
21,12/31/1975 12:00 AM,375199.59,0.00,0.00,0.00,0.00,0.00,0.00,31062.22,2700.02,2700.02,0.00,0.00,0.00,0.00,464.36
21,01/31/1976 12:00 AM,375199.59,35304.78,44708.86,44708.86,0.00,0.00,0.00,31062.22,2700.02,2700.02,0.00,0.00,0.00,0.00,56.40
21,02/29/1976 12:00 AM,375199.59,0.00,0.00,0.00,0.00,0.00,0.00,31062.22,2500.02,2500.02,0.00,0.00,0.00,0.00,399.50
21,03/31/1976 12:00 AM,375199.59,245099.75,308994.36,258577.79,50190.74,225.84,0.00,31062.22,4600.03,3701.43,898.65,-0.04,0.00,32211.70,8016.91
21,04/30/1976 12:00 AM,375199.59,43698.56,56334.87,22987.16,33348.50,-0.79,0.00,31062.22,5600.04,4975.93,624.16,-0.06,0.00,21863.52,7034.03
21,05/31/1976 12:00 AM,375199.59,243652.92,311958.80,261965.71,50000.30,-7.20,1857.19,31062.22,6800.05,6038.64,761.41,0.00,0.00,36144.70,9585.89
21,06/30/1976 12:00 AM,375199.59,245612.67,311640.13,209342.75,102303.08,-5.69,1308.04,31062.22,7000.05,5737.64,1262.43,-0.02,0.00,77485.35,9286.12
21,07/31/1976 12:00 AM,375199.59,218512.19,276150.00,155638.68,120515.68,-4.36,0.00,31062.22,7400.05,6198.74,1201.33,-0.02,0.00,95679.99,14253.82
21,08/31/1976 12:00 AM,375199.59,189457.12,238949.78,156403.68,82550.46,-4.37,0.00,31062.22,6900.05,5948.84,951.29,-0.08,0.00,63866.33,5831.07
21,09/30/1976 12:00 AM,375199.59,0.00,0.00,0.00,29062.74,-29062.74,0.00,31062.22,5100.04,4587.73,512.30,0.00,0.00,19098.61,6871.87
21,10/31/1976 12:00 AM,378235.60,506.39,645.67,0.00,7775.03,-7129.36,0.00,32214.24,4500.03,4173.83,326.18,0.02,0.00,1830.25,508.54
21,11/30/1976 12:00 AM,378235.60,0.00,0.00,0.00,0.00,0.00,0.00,32214.24,2900.02,2900.02,0.00,0.00,0.00,0.00,392.92
21,12/31/1976 12:00 AM,378235.60,0.00,0.00,0.00,0.00,0.00,0.00,32214.24,2800.02,2800.02,0.00,0.00,0.00,0.00,365.66
21,01/31/1977 12:00 AM,378235.60,31996.13,40572.39,40572.39,0.00,0.00,0.00,32214.24,2800.02,2800.02,0.00,0.00,0.00,0.00,266.02
21,02/28/1977 12:00 AM,378235.60,16426.23,20887.11,20887.11,0.00,0.00,0.00,32214.24,2500.02,2500.02,0.00,0.00,0.00,0.00,104.34
21,03/31/1977 12:00 AM,378235.60,215099.33,271193.57,250730.64,20416.46,46.48,0.00,32214.24,5100.04,4492.83,607.24,-0.04,0.00,9006.18,1211.59
21,04/30/1977 12:00 AM,378235.60,62354.05,80467.59,63251.84,17217.03,-1.28,0.00,32214.24,6400.04,5889.64,510.42,-0.02,0.00,5860.90,3215.22
21,05/31/1977 12:00 AM,378235.60,231127.02,296241.05,284010.17,12268.69,-37.81,1237.18,32214.24,6600.05,6156.44,443.68,-0.08,0.00,3938.58,5848.28
21,06/30/1977 12:00 AM,378235.60,242898.38,308259.56,267083.95,41182.81,-7.20,1253.55,32214.24,7400.05,6621.75,778.33,-0.02,0.00,27017.62,6960.33
21,07/31/1977 12:00 AM,378235.60,220815.02,279027.77,232573.01,46558.52,-103.77,0.00,32214.24,7700.05,6736.65,968.80,-5.39,0.00,28941.80,9889.24
21,08/31/1977 12:00 AM,378235.60,178520.52,225117.12,191025.82,34096.56,-5.26,0.00,32214.24,7000.05,6335.54,664.58,-0.08,0.00,21589.17,3457.80
21,09/30/1977 12:00 AM,378235.60,0.00,0.00,0.00,19799.30,-19799.30,0.00,32214.24,6000.04,5672.94,327.12,-0.02,0.00,13840.36,651.54
21,10/31/1977 12:00 AM,381275.65,1503.97,1917.73,0.00,6890.12,-4972.39,0.00,33366.24,4800.03,4615.83,184.24,-0.04,0.00,3254.09,68.62
21,11/30/1977 12:00 AM,381275.65,42282.82,54584.91,54584.91,0.00,0.00,0.00,33366.24,3200.02,3200.02,0.00,0.00,0.00,0.00,182.36
21,12/31/1977 12:00 AM,381275.65,0.00,0.00,0.00,0.00,0.00,0.00,33366.24,2900.02,2900.02,0.00,0.00,0.00,0.00,327.12
21,01/31/1978 12:00 AM,381275.65,0.00,0.00,0.00,0.00,0.00,0.00,33366.24,2900.02,2900.02,0.00,0.00,0.00,0.00,442.74
21,02/28/1978 12:00 AM,381275.65,0.00,0.00,0.00,0.00,0.00,0.00,33366.24,2600.02,2600.02,0.00,0.00,0.00,0.00,241.58
21,03/31/1978 12:00 AM,381275.65,84927.01,107082.79,97139.42,9943.37,0.00,0.00,33366.24,2900.02,2756.22,143.82,-0.02,0.00,6376.12,23339.26
21,04/30/1978 12:00 AM,381275.65,17596.45,22733.28,2113.59,20619.68,0.00,0.00,33366.24,4900.03,4566.33,333.70,0.00,0.00,10611.37,35672.49
21,05/31/1978 12:00 AM,381275.65,261135.69,335092.38,288099.59,46860.57,132.21,694.99,33366.24,7400.05,6648.05,752.01,0.00,0.00,27415.66,51145.29
21,06/30/1978 12:00 AM,381275.65,241375.48,306390.54,224358.25,82038.64,-6.35,1196.56,33366.24,7700.05,6381.24,1318.83,-0.02,0.00,46547.75,62725.57
21,07/31/1978 12:00 AM,381275.65,223625.76,282547.46,181071.15,101481.48,-5.18,0.00,33366.24,8000.06,6620.15,1379.93,-0.02,0.00,61484.59,65395.79
21,08/31/1978 12:00 AM,381275.65,203262.90,256274.72,121330.44,134947.51,-3.24,0.00,33366.24,7500.05,6172.84,1327.29,-0.08,0.00,97594.88,50917.73
21,09/30/1978 12:00 AM,381275.65,0.00,0.00,0.00,53375.77,-53375.77,0.00,33366.24,5600.04,5197.74,402.32,-0.02,0.00,41548.97,34948.41
21,10/31/1978 12:00 AM,384308.68,866.73,1105.24,0.00,18333.09,-17227.85,0.00,34519.22,4900.03,4644.43,255.68,-0.08,0.00,12837.81,1849.93
21,11/30/1978 12:00 AM,384308.68,0.00,0.00,0.00,0.00,0.00,0.00,34519.22,3100.02,3100.02,0.00,0.00,0.00,0.00,1480.51
21,12/31/1978 12:00 AM,384308.68,0.00,0.00,0.00,0.00,0.00,0.00,34519.22,2900.02,2900.02,0.00,0.00,0.00,0.00,814.99
21,01/31/1979 12:00 AM,384308.68,656.86,835.84,835.84,0.00,0.00,0.00,34519.22,2900.02,2900.02,0.00,0.00,0.00,0.00,843.19
21,02/28/1979 12:00 AM,384308.68,0.00,0.00,0.00,0.00,0.00,0.00,34519.22,2600.02,2600.02,0.00,0.00,0.00,0.00,871.39
21,03/31/1979 12:00 AM,384308.68,213263.33,268920.53,216267.04,52653.49,0.00,595.92,34519.22,4100.03,3439.22,660.82,-0.02,0.00,36765.94,22126.39
21,04/30/1979 12:00 AM,384308.68,44945.39,58135.32,0.00,70199.02,-12063.69,0.00,34519.22,6700.05,5976.24,723.81,0.00,0.00,54224.03,25193.77
21,05/31/1979 12:00 AM,384308.68,264809.58,340230.78,242087.68,98149.90,-6.79,2029.78,34519.22,7600.05,6767.25,832.85,-0.04,0.00,78025.68,30774.71
21,06/30/1979 12:00 AM,384308.68,236884.40,300752.40,134181.93,166574.07,-3.60,1119.46,34519.22,7800.05,6375.94,1424.11,0.00,0.00,130565.46,45403.99
21,07/31/1979 12:00 AM,384308.68,226182.07,285745.38,103584.12,182164.09,-2.83,0.00,34519.22,8100.06,6598.95,1501.19,-0.08,0.00,141386.09,56198.71
21,08/31/1979 12:00 AM,384308.68,210314.45,265122.12,94928.36,170196.54,-2.77,0.00,34519.22,7600.05,6262.44,1337.63,-0.02,0.00,134058.57,47824.44
21,09/30/1979 12:00 AM,384308.68,0.00,0.00,0.00,102223.75,-102223.75,0.00,34519.22,6200.04,5651.14,548.96,-0.06,0.00,88516.15,13645.91
21,10/31/1979 12:00 AM,387344.67,1064.37,1357.36,0.00,48535.62,-47178.26,0.00,35671.26,4800.03,4511.53,288.58,-0.08,0.00,42512.45,410.78
21,11/30/1979 12:00 AM,387344.67,9472.09,12235.67,12235.67,0.00,0.00,0.00,35671.26,3300.02,3300.02,0.00,0.00,0.00,0.00,501.96
21,12/31/1979 12:00 AM,387344.67,0.00,0.00,0.00,0.00,0.00,0.00,35671.26,3000.02,3000.02,0.00,0.00,0.00,0.00,356.26
21,01/31/1980 12:00 AM,387344.67,240.17,306.35,306.30,0.00,0.04,0.00,35671.26,3000.02,3000.02,0.00,0.00,0.00,0.00,617.58
21,02/29/1980 12:00 AM,387344.67,0.00,0.00,0.00,0.00,0.00,0.00,35671.26,2700.02,2700.02,0.00,0.00,0.00,0.00,1036.83
21,03/31/1980 12:00 AM,387344.67,227855.44,287343.93,233076.01,54274.32,-6.40,1236.38,35671.26,3600.02,2767.22,832.85,-0.04,0.00,32423.74,43367.96
21,04/30/1980 12:00 AM,387344.67,4611.50,5972.55,0.00,52272.42,-46299.87,0.00,35671.26,6800.05,5885.44,914.63,-0.02,0.00,28646.06,61697.01
21,05/31/1980 12:00 AM,387344.67,254153.86,326980.91,278570.43,48418.08,-7.59,2198.32,35671.26,7700.05,6979.15,720.98,-0.08,0.00,27411.01,68062.31
21,06/30/1980 12:00 AM,387344.67,231735.63,294277.64,181553.76,112729.04,-5.15,1030.48,35671.26,8100.06,6700.45,1399.67,-0.06,0.00,75438.40,67592.69
21,07/31/1980 12:00 AM,387344.67,228639.03,288818.08,172357.59,116465.26,-4.76,0.00,35671.26,8400.06,6823.75,1576.39,-0.08,0.00,66408.97,87458.01
21,08/31/1980 12:00 AM,387344.67,217400.75,274012.10,160578.51,113438.01,-4.42,0.00,35671.26,7900.05,6477.84,1422.23,-0.02,0.00,67556.60,78930.15
21,09/30/1980 12:00 AM,387344.67,0.00,0.00,0.00,51399.95,-51399.95,0.00,35671.26,6500.04,5874.94,625.10,0.00,0.00,32121.49,53574.37
21,10/31/1980 12:00 AM,386931.67,1463.67,1866.45,0.00,24919.73,-23053.29,0.00,38346.23,5900.04,5633.14,266.96,-0.06,0.00,19409.23,1320.71
21,11/30/1980 12:00 AM,386931.67,27706.97,35741.98,35741.98,0.00,0.00,0.00,38346.23,4400.03,4400.03,0.00,0.00,0.00,0.00,1130.83
21,12/31/1980 12:00 AM,386931.67,0.00,0.00,0.00,0.00,0.00,0.00,38346.23,3700.03,3700.03,0.00,0.00,0.00,0.00,645.78
21,01/31/1981 12:00 AM,386931.67,0.00,0.00,0.00,0.00,0.00,0.00,38346.23,3700.03,3700.03,0.00,0.00,0.00,0.00,441.80
21,02/28/1981 12:00 AM,386931.67,16043.08,20505.87,20489.24,0.00,16.63,0.00,38346.23,3300.02,3300.02,0.00,0.00,0.00,0.00,504.78
21,03/31/1981 12:00 AM,386931.67,201720.05,254387.77,193417.84,60866.97,102.96,0.00,38346.23,5400.04,4649.03,751.07,-0.06,0.00,41905.16,17270.44
21,04/30/1981 12:00 AM,386931.67,12263.92,15883.81,0.00,66187.39,-50303.58,0.00,38346.23,7400.05,6667.85,732.27,-0.06,0.00,48883.93,15496.09
21,05/31/1981 12:00 AM,386931.67,270078.55,347533.58,251561.64,95978.81,-6.87,2007.09,38346.23,8700.06,7787.65,912.75,-0.34,0.00,77712.27,20202.58
21,06/30/1981 12:00 AM,386931.67,231913.46,294564.12,149622.84,144896.49,44.79,1031.35,38346.23,9100.06,7560.65,1539.73,-0.32,0.00,107053.97,23838.46
21,07/31/1981 12:00 AM,386931.67,227891.93,287905.94,134105.03,153804.54,-3.63,0.00,38346.23,9400.07,7970.66,1429.75,-0.34,0.00,116797.65,25439.00
21,08/31/1981 12:00 AM,386931.67,215608.79,271758.78,137106.15,134656.23,-3.60,0.00,38346.23,8900.06,7937.85,962.57,-0.36,0.00,110414.08,16734.26
21,09/30/1981 12:00 AM,386931.67,0.00,0.00,0.00,76207.19,-76207.19,0.00,38346.23,7400.05,6944.15,455.90,0.00,0.00,67799.33,3382.90
21,10/31/1981 12:00 AM,386517.68,1068.63,1362.60,0.00,44521.87,-43159.27,0.00,41022.28,5500.04,5153.84,346.86,-0.66,0.00,38206.52,291.40
21,11/30/1981 12:00 AM,386517.68,1401.92,1806.26,1806.26,0.00,0.00,0.00,41022.28,3800.03,3800.03,0.00,0.00,0.00,0.00,603.48
21,12/31/1981 12:00 AM,386517.68,0.00,0.00,0.00,0.00,0.00,0.00,41022.28,3800.03,3800.03,0.00,0.00,0.00,0.00,512.30
21,01/31/1982 12:00 AM,386517.68,25796.41,32898.59,32898.59,0.00,0.00,0.00,41022.28,3800.03,3800.03,0.00,0.00,0.00,0.00,572.46
21,02/28/1982 12:00 AM,386517.68,2815.60,3598.49,3598.52,0.00,-0.04,0.00,41022.28,3400.02,3400.02,0.00,0.00,0.00,0.00,800.89
21,03/31/1982 12:00 AM,386517.68,213635.22,269416.69,205236.52,64185.74,-5.58,891.14,41022.28,4700.03,4043.03,657.06,-0.06,0.00,46249.22,33330.09
21,04/30/1982 12:00 AM,386517.68,137.60,178.22,0.00,61368.67,-61190.46,0.00,41022.28,7200.05,6482.84,717.22,-0.02,0.00,43703.79,41135.72
21,05/31/1982 12:00 AM,386517.68,294850.55,379479.47,289331.30,90156.15,-7.99,2979.50,41022.28,9200.06,8119.46,1081.01,-0.40,0.00,61887.28,57303.48
21,06/30/1982 12:00 AM,386517.68,230476.60,292799.23,176915.72,115888.29,-4.79,1027.31,41022.28,9200.06,7764.05,1436.33,-0.32,0.00,76099.64,60568.96
21,07/31/1982 12:00 AM,386517.68,227040.60,286862.07,141745.58,145120.44,-3.95,0.00,41022.28,9800.07,8183.66,1616.81,-0.40,0.00,98748.08,69892.40
21,08/31/1982 12:00 AM,386517.68,213372.29,268945.09,107197.24,161750.70,-2.85,0.00,41022.28,9300.06,7870.65,1429.75,-0.34,0.00,118901.32,67554.33
21,09/30/1982 12:00 AM,386517.68,0.00,0.00,0.00,64455.91,-64455.91,0.00,41022.28,7200.05,6668.95,531.10,0.00,0.00,47530.77,43030.14
21,10/31/1982 12:00 AM,386104.65,568.15,724.39,0.00,15292.07,-14567.68,0.00,43697.33,5500.04,5274.44,225.60,0.00,0.00,10551.85,1678.85
21,11/30/1982 12:00 AM,386104.65,0.00,0.00,0.00,0.00,0.00,0.00,43697.33,3700.03,3700.03,0.00,0.00,0.00,0.00,1447.61
21,12/31/1982 12:00 AM,386104.65,0.00,0.00,0.00,0.00,0.00,0.00,43697.33,3900.03,3900.03,0.00,0.00,0.00,0.00,1136.47
21,01/31/1983 12:00 AM,386104.65,0.00,0.00,0.00,0.00,0.00,0.00,43697.33,3900.03,3900.03,0.00,0.00,0.00,0.00,935.31
21,02/28/1983 12:00 AM,386104.65,0.00,0.00,0.00,0.00,0.00,0.00,43697.33,3500.02,3500.02,0.00,0.00,0.00,0.00,843.19
21,03/31/1983 12:00 AM,386104.65,164806.52,207840.68,194045.90,13794.79,0.00,530.90,43697.33,3900.03,3668.83,231.24,-0.04,0.00,4238.04,34203.80
21,04/30/1983 12:00 AM,386104.65,14144.33,18319.94,0.00,35556.66,-17236.71,0.00,43697.33,6500.04,5842.04,658.00,0.00,0.00,16484.36,46159.60
21,05/31/1983 12:00 AM,386104.65,283559.68,365013.82,303944.80,61077.41,-8.40,2113.23,43697.33,9600.07,8674.56,925.91,-0.40,0.00,30802.74,67567.47
21,06/30/1983 12:00 AM,386104.65,232281.41,295152.57,206405.73,88752.43,-5.59,1035.56,43697.33,9800.07,8373.46,1426.93,-0.32,0.00,47065.77,87750.17
21,07/31/1983 12:00 AM,386104.65,226190.42,285819.62,185731.69,100093.14,-5.21,0.00,43697.33,10300.07,8787.96,1512.47,-0.36,0.00,54529.07,89012.50
21,08/31/1983 12:00 AM,386104.65,176869.57,222939.65,139367.96,83575.69,-4.00,0.00,43697.33,9200.06,8046.06,1154.33,-0.32,0.00,43136.49,63255.30
21,09/30/1983 12:00 AM,386104.65,0.00,0.00,0.00,41651.68,-41651.68,0.00,43697.33,7500.05,6761.25,738.85,-0.04,0.00,15660.38,58340.62
21,10/31/1983 12:00 AM,385688.67,1074.26,1369.58,0.00,12473.71,-11104.12,0.00,46372.34,6300.04,6070.74,229.36,-0.06,0.00,7462.37,1621.51
21,11/30/1983 12:00 AM,385688.67,0.00,0.00,0.00,0.00,0.00,0.00,46372.34,3800.03,3800.03,0.00,0.00,0.00,0.00,1228.59
21,12/31/1983 12:00 AM,385688.67,0.00,0.00,0.00,0.00,0.00,0.00,46372.34,3900.03,3900.03,0.00,0.00,0.00,0.00,917.45
21,01/31/1984 12:00 AM,385688.67,2105.83,2685.15,2685.15,0.00,0.00,0.00,46372.34,3900.03,3900.03,0.00,0.00,0.00,0.00,793.37
21,02/29/1984 12:00 AM,385688.67,28783.37,36779.39,36779.39,0.00,0.00,0.00,46372.34,3600.02,3600.02,0.00,0.00,0.00,0.00,1210.73
21,03/31/1984 12:00 AM,385688.67,256349.56,323290.72,243325.78,79868.99,95.94,0.00,46372.34,7300.05,6395.84,904.29,-0.08,0.00,52234.74,27856.22
21,04/30/1984 12:00 AM,385688.67,16073.16,20818.58,0.00,70081.74,-49263.16,0.00,46372.34,8600.06,7787.35,813.11,-0.40,0.00,50854.61,22304.55
21,05/31/1984 12:00 AM,385688.67,289975.49,373338.99,274745.60,98600.98,-7.59,2476.03,46372.34,9800.07,8744.76,1055.63,-0.32,0.00,71435.65,28919.20
21,06/30/1984 12:00 AM,385688.67,230847.72,293390.80,152985.66,140409.53,-4.39,1030.84,46372.34,10200.07,8692.66,1507.77,-0.36,0.00,100569.04,31423.66
21,07/31/1984 12:00 AM,385688.67,224022.82,283112.20,140835.67,142280.50,-3.98,0.00,46372.34,10600.07,9098.26,1502.13,-0.32,0.00,100715.98,37049.44
21,08/31/1984 12:00 AM,385688.67,209568.59,264161.22,159398.30,104767.29,-4.38,0.00,46372.34,9900.07,8709.46,1190.99,-0.38,0.00,70058.31,25159.39
